Date,High,Low,Open,Close,Volume,Adj Close,Name
2018-11-27,43.692501068115234,42.720001220703125,42.877498626708984,43.560001373291016,165549600.0,42.04305648803711,AAPL
2018-11-28,45.3224983215332,43.73249816894531,44.182498931884766,45.23500061035156,184250000.0,43.659732818603516,AAPL
2018-11-29,45.70000076293945,44.42499923706055,45.665000915527344,44.88750076293945,167080000.0,43.32432556152344,AAPL
2018-11-30,45.08250045776367,44.25749969482422,45.0724983215332,44.64500045776367,158126000.0,43.090274810791016,AAPL
2018-12-03,46.23500061035156,45.3025016784668,46.1150016784668,46.20500183105469,163210000.0,44.595951080322266,AAPL
2018-12-04,45.59749984741211,44.067501068115234,45.23749923706055,44.17250061035156,165377200.0,42.63422393798828,AAPL
2018-12-06,43.69499969482422,42.60499954223633,42.939998626708984,43.68000030517578,172393600.0,42.158878326416016,AAPL
2018-12-07,43.622501373291016,42.07500076293945,43.372501373291016,42.122501373291016,169126400.0,40.65562057495117,AAPL
2018-12-10,42.522499084472656,40.83250045776367,41.25,42.400001525878906,248104000.0,40.92344665527344,AAPL
2018-12-11,42.9474983215332,41.75,42.915000915527344,42.157501220703125,189126800.0,40.68939971923828,AAPL
2018-12-12,42.97999954223633,42.255001068115234,42.599998474121094,42.275001525878906,142510800.0,40.80280685424805,AAPL
2018-12-13,43.14250183105469,42.38750076293945,42.622501373291016,42.73749923706055,127594400.0,41.24920654296875,AAPL
2018-12-14,42.27000045776367,41.31999969482422,42.25,41.369998931884766,162814800.0,39.929317474365234,AAPL
2018-12-17,42.087501525878906,40.682498931884766,41.36249923706055,40.98500061035156,177151600.0,39.55773162841797,AAPL
2018-12-18,41.88249969482422,41.09749984741211,41.345001220703125,41.51750183105469,135366000.0,40.071685791015625,AAPL
2018-12-19,41.86249923706055,39.772499084472656,41.5,40.22249984741211,196189200.0,38.821781158447266,AAPL
2018-12-20,40.52750015258789,38.82500076293945,40.099998474121094,39.20750045776367,259092000.0,37.84212875366211,AAPL
2018-12-21,39.540000915527344,37.407501220703125,39.21500015258789,37.682498931884766,382978400.0,36.37023162841797,AAPL
2018-12-24,37.88750076293945,36.647499084472656,37.037498474121094,36.70750045776367,148676800.0,35.4291877746582,AAPL
2018-12-26,39.307498931884766,36.68000030517578,37.07500076293945,39.29249954223633,234330000.0,37.92416763305664,AAPL
2018-12-27,39.192501068115234,37.51750183105469,38.959999084472656,39.037498474121094,212468400.0,37.67805480957031,AAPL
2018-12-28,39.630001068115234,38.63750076293945,39.375,39.057498931884766,169165600.0,37.69734573364258,AAPL
2018-12-31,39.84000015258789,39.119998931884766,39.63249969482422,39.435001373291016,140014000.0,38.06171417236328,AAPL
2019-01-02,39.712501525878906,38.557498931884766,38.72249984741211,39.47999954223633,148158800.0,38.10514450073242,AAPL
2019-01-03,36.43000030517578,35.5,35.994998931884766,35.54750061035156,365248800.0,34.30958557128906,AAPL
2019-01-04,37.13750076293945,35.95000076293945,36.13249969482422,37.064998626708984,234428400.0,35.77424240112305,AAPL
2019-01-07,37.20750045776367,36.474998474121094,37.17499923706055,36.98249816894531,219111200.0,35.694610595703125,AAPL
2019-01-08,37.95500183105469,37.130001068115234,37.38999938964844,37.6875,164101200.0,36.375057220458984,AAPL
2019-01-09,38.63249969482422,37.407501220703125,37.8224983215332,38.32749938964844,180396400.0,36.99278259277344,AAPL
2019-01-10,38.49250030517578,37.71500015258789,38.125,38.45000076293945,143122800.0,37.11101150512695,AAPL
2019-01-11,38.42499923706055,37.877498626708984,38.220001220703125,38.0724983215332,108092800.0,36.74665451049805,AAPL
2019-01-14,37.817501068115234,37.30500030517578,37.712501525878906,37.5,129756800.0,36.194095611572266,AAPL
2019-01-15,38.34749984741211,37.51250076293945,37.567501068115234,38.26750183105469,114843600.0,36.93485641479492,AAPL
2019-01-16,38.970001220703125,38.25,38.27000045776367,38.73500061035156,122278800.0,37.38607406616211,AAPL
2019-01-17,39.415000915527344,38.314998626708984,38.54999923706055,38.96500015258789,119284800.0,37.608070373535156,AAPL
2019-01-18,39.470001220703125,38.994998931884766,39.375,39.20500183105469,135004000.0,37.8397102355957,AAPL
2019-01-22,39.182498931884766,38.154998779296875,39.102500915527344,38.32500076293945,121576000.0,36.99036407470703,AAPL
2019-01-23,38.78499984741211,37.92499923706055,38.537498474121094,38.47999954223633,92522400.0,37.13996124267578,AAPL
2019-01-24,38.619998931884766,37.935001373291016,38.52750015258789,38.17499923706055,101766000.0,36.845584869384766,AAPL
2019-01-25,39.532501220703125,38.58000183105469,38.869998931884766,39.439998626708984,134142000.0,38.0665397644043,AAPL
2019-01-28,39.08250045776367,38.415000915527344,38.9474983215332,39.07500076293945,104768400.0,37.714229583740234,AAPL
2019-01-29,39.532501220703125,38.52750015258789,39.0625,38.66999816894531,166348800.0,37.32334899902344,AAPL
2019-01-30,41.537498474121094,40.057498931884766,40.8125,41.3125,244439200.0,39.87382507324219,AAPL
2019-01-31,42.25,41.13999938964844,41.52750015258789,41.61000061035156,162958400.0,40.16096878051758,AAPL
2019-02-01,42.244998931884766,41.48249816894531,41.7400016784668,41.630001068115234,130672400.0,40.18026351928711,AAPL
2019-02-04,42.915000915527344,41.81999969482422,41.852500915527344,42.8125,125982000.0,41.321590423583984,AAPL
2019-02-05,43.77000045776367,43.087501525878906,43.21500015258789,43.54499816894531,144406400.0,42.0285758972168,AAPL
2019-02-06,43.89250183105469,43.212501525878906,43.662498474121094,43.560001373291016,112958400.0,42.04305648803711,AAPL
2019-02-07,43.48500061035156,42.584999084472656,43.099998474121094,42.73500061035156,126966800.0,41.246788024902344,AAPL
2019-02-08,42.665000915527344,42.10499954223633,42.247501373291016,42.602500915527344,95280000.0,41.295249938964844,AAPL
2019-02-11,42.8025016784668,42.3125,42.76250076293945,42.35749816894531,83973600.0,41.05775833129883,AAPL
2019-02-12,42.75,42.42499923706055,42.525001525878906,42.72249984741211,89134000.0,41.41156768798828,AAPL
2019-02-13,43.119998931884766,42.47999954223633,42.84749984741211,42.54499816894531,89960800.0,41.2395133972168,AAPL
2019-02-14,42.814998626708984,42.345001220703125,42.4275016784668,42.70000076293945,87342800.0,41.3897590637207,AAPL
2019-02-15,42.92499923706055,42.4375,42.8125,42.60499954223633,98507200.0,41.29767608642578,AAPL
2019-02-19,42.86000061035156,42.372501373291016,42.4275016784668,42.73249816894531,75891200.0,41.4212646484375,AAPL
2019-02-20,43.33000183105469,42.747501373291016,42.79750061035156,43.00749969482422,104457600.0,41.68781661987305,AAPL
2019-02-21,43.092498779296875,42.57500076293945,42.95000076293945,42.76499938964844,68998800.0,41.4527587890625,AAPL
2019-02-22,43.25,42.845001220703125,42.89500045776367,43.24250030517578,75652800.0,41.915611267089844,AAPL
2019-02-25,43.967498779296875,43.48749923706055,43.540000915527344,43.557498931884766,87493600.0,42.220947265625,AAPL
2019-02-26,43.82500076293945,43.29249954223633,43.4275016784668,43.58250045776367,68280800.0,42.24518585205078,AAPL
2019-02-27,43.75,43.182498931884766,43.3025016784668,43.717498779296875,111341600.0,42.376033782958984,AAPL
2019-02-28,43.727500915527344,43.22999954223633,43.58000183105469,43.287498474121094,112861600.0,41.959232330322266,AAPL
2019-03-01,43.787498474121094,43.22249984741211,43.56999969482422,43.74250030517578,103544800.0,42.4002685546875,AAPL
2019-03-04,44.4375,43.49250030517578,43.92250061035156,43.962501525878906,109744800.0,42.613521575927734,AAPL
2019-03-05,44.0,43.6349983215332,43.98500061035156,43.88249969482422,78949600.0,42.535972595214844,AAPL
2019-03-06,43.872501373291016,43.48500061035156,43.66749954223633,43.630001068115234,83241600.0,42.29122543334961,AAPL
2019-03-07,43.61000061035156,43.005001068115234,43.467498779296875,43.125,99185600.0,41.801719665527344,AAPL
2019-03-08,43.26750183105469,42.375,42.58000183105469,43.227500915527344,95997600.0,41.90108108520508,AAPL
2019-03-11,44.779998779296875,43.837501525878906,43.872501373291016,44.724998474121094,128044000.0,43.35261917114258,AAPL
2019-03-12,45.66749954223633,44.842498779296875,45.0,45.227500915527344,129870400.0,43.83970260620117,AAPL
2019-03-13,45.82500076293945,45.22999954223633,45.5625,45.4275016784668,124130000.0,44.0335693359375,AAPL
2019-03-14,46.025001525878906,45.63999938964844,45.974998474121094,45.932498931884766,94318000.0,44.523067474365234,AAPL
2019-03-15,46.83250045776367,45.935001373291016,46.212501525878906,46.529998779296875,156171600.0,45.10223388671875,AAPL
2019-03-18,47.09749984741211,46.4474983215332,46.45000076293945,47.005001068115234,104879200.0,45.56266403198242,AAPL
2019-03-19,47.247501373291016,46.47999954223633,47.087501525878906,46.63249969482422,126585600.0,45.20158767700195,AAPL
2019-03-20,47.372501373291016,46.182498931884766,46.557498931884766,47.040000915527344,124140800.0,45.59658432006836,AAPL
2019-03-21,49.08250045776367,47.45249938964844,47.505001068115234,48.772499084472656,204136800.0,47.27592468261719,AAPL
2019-03-22,49.42250061035156,47.69499969482422,48.834999084472656,47.76250076293945,169630800.0,46.29690933227539,AAPL
2019-03-25,47.994998931884766,46.650001525878906,47.877498626708984,47.185001373291016,175381200.0,45.73713684082031,AAPL
2019-03-26,48.220001220703125,46.14500045776367,47.915000915527344,46.6974983215332,199202000.0,45.26459884643555,AAPL
2019-03-27,47.439998626708984,46.63750076293945,47.1875,47.11750030517578,119393600.0,45.67170715332031,AAPL
2019-03-28,47.38999938964844,46.88249969482422,47.23749923706055,47.18000030517578,83121600.0,45.73229217529297,AAPL
2019-03-29,47.52000045776367,47.1349983215332,47.45750045776367,47.48749923706055,94256000.0,46.03034973144531,AAPL
2019-04-01,47.91999816894531,47.095001220703125,47.90999984741211,47.810001373291016,111448000.0,46.342960357666016,AAPL
2019-04-02,48.6150016784668,47.76250076293945,47.772499084472656,48.505001068115234,91062800.0,47.01663589477539,AAPL
2019-04-03,49.125,48.287498474121094,48.3125,48.837501525878906,93087200.0,47.338932037353516,AAPL
2019-04-04,49.092498779296875,48.28499984741211,48.6974983215332,48.92250061035156,76457200.0,47.42131805419922,AAPL
2019-04-05,49.275001525878906,48.98249816894531,49.11249923706055,49.25,74106400.0,47.73876953125,AAPL
2019-04-08,50.057498931884766,49.084999084472656,49.10499954223633,50.025001525878906,103526800.0,48.489990234375,AAPL
2019-04-09,50.712501525878906,49.807498931884766,50.08000183105469,49.875,143072800.0,48.3445930480957,AAPL
2019-04-10,50.185001373291016,49.54499816894531,49.66999816894531,50.154998779296875,86781200.0,48.61600875854492,AAPL
2019-04-11,50.25,49.61000061035156,50.212501525878906,49.73749923706055,83603200.0,48.2113151550293,AAPL
2019-04-12,50.03499984741211,49.0525016784668,49.79999923706055,49.717498779296875,111042800.0,48.19192886352539,AAPL
2019-04-15,49.962501525878906,49.502498626708984,49.64500045776367,49.807498931884766,70146400.0,48.2791633605957,AAPL
2019-04-16,50.342498779296875,49.63999938964844,49.8650016784668,49.8125,102785600.0,48.28401184082031,AAPL
2019-04-17,50.845001220703125,49.65250015258789,49.8849983215332,50.782501220703125,115627200.0,49.22425079345703,AAPL
2019-04-18,51.037498474121094,50.630001068115234,50.779998779296875,50.96500015258789,96783200.0,49.401161193847656,AAPL
2019-04-22,51.23500061035156,50.584999084472656,50.70750045776367,51.13249969482422,77758000.0,49.563507080078125,AAPL
2019-04-23,51.9375,50.974998474121094,51.10749816894531,51.869998931884766,93292000.0,50.27838134765625,AAPL
2019-04-24,52.119998931884766,51.76250076293945,51.84000015258789,51.790000915527344,70162400.0,50.20083999633789,AAPL
2019-04-25,51.939998626708984,51.279998779296875,51.70750045776367,51.31999969482422,74172800.0,49.74525833129883,AAPL
2019-04-26,51.25,50.529998779296875,51.224998474121094,51.07500076293945,74596400.0,49.507774353027344,AAPL
2019-04-29,51.49250030517578,50.96500015258789,51.099998474121094,51.15250015258789,88818800.0,49.582889556884766,AAPL
2019-04-30,50.849998474121094,49.77750015258789,50.76499938964844,50.16749954223633,186139600.0,48.62811279296875,AAPL
2019-05-01,53.82749938964844,52.307498931884766,52.470001220703125,52.630001068115234,259309200.0,51.01506423950195,AAPL
2019-05-02,53.162498474121094,52.032501220703125,52.459999084472656,52.287498474121094,127985200.0,50.68306350708008,AAPL
2019-05-03,52.959999084472656,52.557498931884766,52.72249984741211,52.9375,83569600.0,51.31312942504883,AAPL
2019-05-06,52.209999084472656,50.875,51.0724983215332,52.119998931884766,129772400.0,50.52070617675781,AAPL
2019-05-07,51.85499954223633,50.20750045776367,51.470001220703125,50.71500015258789,155054800.0,49.158817291259766,AAPL
2019-05-08,51.334999084472656,50.4375,50.474998474121094,50.724998474121094,105358000.0,49.16851043701172,AAPL
2019-05-09,50.41999816894531,49.165000915527344,50.099998474121094,50.18000030517578,139634400.0,48.64023208618164,AAPL
2019-05-10,49.712501525878906,48.192501068115234,49.35499954223633,49.29499816894531,164834800.0,47.966400146484375,AAPL
2019-05-13,47.369998931884766,45.712501525878906,46.9275016784668,46.43000030517578,229722400.0,45.178611755371094,AAPL
2019-05-14,47.42499923706055,46.352500915527344,46.602500915527344,47.165000915527344,146118800.0,45.89381408691406,AAPL
2019-05-15,47.9375,46.505001068115234,46.567501068115234,47.72999954223633,106178800.0,46.44358444213867,AAPL
2019-05-16,48.11750030517578,47.209999084472656,47.477500915527344,47.52000045776367,132125600.0,46.2392463684082,AAPL
2019-05-17,47.724998474121094,46.689998626708984,46.73249816894531,47.25,131516400.0,45.97652053833008,AAPL
2019-05-20,46.087501525878906,45.06999969482422,45.880001068115234,45.772499084472656,154449200.0,44.538841247558594,AAPL
2019-05-21,47.0,46.17499923706055,46.30500030517578,46.650001525878906,113459200.0,45.39269256591797,AAPL
2019-05-22,46.4275016784668,45.63750076293945,46.165000915527344,45.69499969482422,118994400.0,44.46343231201172,AAPL
2019-05-23,45.1349983215332,44.45249938964844,44.95000076293945,44.915000915527344,146118800.0,43.7044563293457,AAPL
2019-05-24,45.53499984741211,44.654998779296875,45.04999923706055,44.74250030517578,94858800.0,43.536598205566406,AAPL
2019-05-28,45.147499084472656,44.477500915527344,44.72999954223633,44.557498931884766,111792800.0,43.35658645629883,AAPL
2019-05-29,44.837501525878906,44.0,44.10499954223633,44.345001220703125,113924800.0,43.149818420410156,AAPL
2019-05-30,44.807498931884766,44.16749954223633,44.48749923706055,44.57500076293945,84873600.0,43.37362289428711,AAPL
2019-05-31,44.497501373291016,43.747501373291016,44.057498931884766,43.76750183105469,108174400.0,42.58788299560547,AAPL
2019-06-03,44.47999954223633,42.567501068115234,43.900001525878906,43.32500076293945,161584400.0,42.15730667114258,AAPL
2019-06-04,44.95750045776367,43.630001068115234,43.86000061035156,44.90999984741211,123872000.0,43.6995849609375,AAPL
2019-06-05,46.247501373291016,45.28499984741211,46.06999969482422,45.6349983215332,119093600.0,44.4050407409668,AAPL
2019-06-06,46.36750030517578,45.537498474121094,45.77000045776367,46.30500030517578,90105200.0,45.056983947753906,AAPL
2019-06-07,47.97999954223633,46.442501068115234,46.627498626708984,47.537498474121094,122737600.0,46.25626754760742,AAPL
2019-06-10,48.842498779296875,47.904998779296875,47.95249938964844,48.14500045776367,104883600.0,46.84739685058594,AAPL
2019-06-11,49.0,48.400001525878906,48.71500015258789,48.70249938964844,107731600.0,47.389869689941406,AAPL
2019-06-12,48.99250030517578,48.34749984741211,48.48749923706055,48.54750061035156,73012800.0,47.23904800415039,AAPL
2019-06-13,49.1974983215332,48.400001525878906,48.67499923706055,48.537498474121094,86698400.0,47.22931671142578,AAPL
2019-06-14,48.397499084472656,47.57500076293945,47.88750076293945,48.185001373291016,75046000.0,46.886322021484375,AAPL
2019-06-17,48.7400016784668,48.04249954223633,48.224998474121094,48.47249984741211,58676400.0,47.16606903076172,AAPL
2019-06-18,50.0724983215332,48.8025016784668,49.01250076293945,49.61249923706055,106204000.0,48.27534866333008,AAPL
2019-06-19,49.970001220703125,49.32749938964844,49.91999816894531,49.467498779296875,84496800.0,48.134254455566406,AAPL
2019-06-20,50.15250015258789,49.50749969482422,50.092498779296875,49.8650016784668,86056000.0,48.52104568481445,AAPL
2019-06-21,50.212501525878906,49.537498474121094,49.70000076293945,49.69499969482422,191202400.0,48.355621337890625,AAPL
2019-06-24,50.040000915527344,49.54249954223633,49.6349983215332,49.64500045776367,72881600.0,48.306968688964844,AAPL
2019-06-25,49.814998626708984,48.8224983215332,49.60749816894531,48.89250183105469,84281200.0,47.57475662231445,AAPL
2019-06-26,50.247501373291016,49.337501525878906,49.442501068115234,49.95000076293945,104270000.0,48.60374450683594,AAPL
2019-06-27,50.39250183105469,49.89250183105469,50.0724983215332,49.935001373291016,83598800.0,48.58915710449219,AAPL
2019-06-28,49.875,49.26250076293945,49.66999816894531,49.47999954223633,124442400.0,48.146419525146484,AAPL
2019-07-01,51.122501373291016,50.162498474121094,50.79249954223633,50.38750076293945,109012000.0,49.029457092285156,AAPL
2019-07-02,50.782501220703125,50.34000015258789,50.352500915527344,50.682498931884766,67740800.0,49.316505432128906,AAPL
2019-07-03,51.11000061035156,50.67250061035156,50.81999969482422,51.102500915527344,45448000.0,49.725181579589844,AAPL
2019-07-05,51.27000045776367,50.724998474121094,50.837501525878906,51.057498931884766,69062000.0,49.681396484375,AAPL
2019-07-08,50.349998474121094,49.602500915527344,50.20249938964844,50.005001068115234,101354400.0,48.65726089477539,AAPL
2019-07-09,50.377498626708984,49.70249938964844,49.79999923706055,50.310001373291016,82312000.0,48.95404052734375,AAPL
2019-07-10,50.932498931884766,50.38999938964844,50.462501525878906,50.807498931884766,71588400.0,49.43813705444336,AAPL
2019-07-11,51.09749984741211,50.4275016784668,50.82749938964844,50.4375,80767200.0,49.07811737060547,AAPL
2019-07-12,51.0,50.54999923706055,50.61249923706055,50.82500076293945,70380800.0,49.45516586303711,AAPL
2019-07-15,51.467498779296875,51.0,51.022499084472656,51.3025016784668,67789600.0,49.919803619384766,AAPL
2019-07-16,51.52750015258789,50.875,51.147499084472656,51.125,67467200.0,49.74707794189453,AAPL
2019-07-17,51.272499084472656,50.817501068115234,51.01250076293945,50.837501525878906,56430000.0,49.46733093261719,AAPL
2019-07-18,51.470001220703125,50.92499923706055,51.0,51.415000915527344,74162400.0,50.029266357421875,AAPL
2019-07-19,51.625,50.59000015258789,51.4474983215332,50.647499084472656,83717200.0,49.28244400024414,AAPL
2019-07-22,51.807498931884766,50.90250015258789,50.912498474121094,51.80500030517578,89111600.0,50.408748626708984,AAPL
2019-07-23,52.227500915527344,51.8224983215332,52.1150016784668,52.209999084472656,73420800.0,50.8028450012207,AAPL
2019-07-24,52.287498474121094,51.79249954223633,51.91749954223633,52.16749954223633,59966400.0,50.761478424072266,AAPL
2019-07-25,52.310001373291016,51.682498931884766,52.22249984741211,51.755001068115234,55638400.0,50.3600959777832,AAPL
2019-07-26,52.432498931884766,51.78499984741211,51.869998931884766,51.935001373291016,70475600.0,50.535247802734375,AAPL
2019-07-29,52.65999984741211,52.11000061035156,52.1150016784668,52.41999816894531,86693600.0,51.007171630859375,AAPL
2019-07-30,52.540000915527344,51.82749938964844,52.189998626708984,52.19499969482422,135742800.0,50.78823471069336,AAPL
2019-07-31,55.342498779296875,52.82500076293945,54.10499954223633,53.2599983215332,277125600.0,51.82453536987305,AAPL
2019-08-01,54.50749969482422,51.685001373291016,53.474998474121094,52.10749816894531,216071600.0,50.70309829711914,AAPL
2019-08-02,51.60749816894531,50.407501220703125,51.38249969482422,51.005001068115234,163448400.0,49.63031768798828,AAPL
2019-08-05,49.662498474121094,48.14500045776367,49.497501373291016,48.334999084472656,209572000.0,47.03227615356445,AAPL
2019-08-06,49.51750183105469,48.5099983215332,49.07749938964844,49.25,143299200.0,47.922611236572266,AAPL
2019-08-07,49.88999938964844,48.45500183105469,48.852500915527344,49.7599983215332,133457600.0,48.41887283325195,AAPL
2019-08-08,50.88249969482422,49.84749984741211,50.04999923706055,50.85749816894531,108038000.0,49.486785888671875,AAPL
2019-08-09,50.689998626708984,49.8224983215332,50.32500076293945,50.247501373291016,98478800.0,49.079002380371094,AAPL
2019-08-12,50.51250076293945,49.787498474121094,49.904998779296875,50.119998931884766,89927600.0,48.954463958740234,AAPL
2019-08-13,53.03499984741211,50.119998931884766,50.255001068115234,52.24250030517578,188874000.0,51.02760696411133,AAPL
2019-08-14,51.61000061035156,50.647499084472656,50.790000915527344,50.6875,146189600.0,49.50876235961914,AAPL
2019-08-15,51.28499984741211,49.91749954223633,50.8650016784668,50.435001373291016,108909600.0,49.262142181396484,AAPL
2019-08-16,51.790000915527344,50.959999084472656,51.06999969482422,51.625,110481600.0,50.424468994140625,AAPL
2019-08-19,53.182498931884766,52.50749969482422,52.654998779296875,52.587501525878906,97654400.0,51.36458969116211,AAPL
2019-08-20,53.337501525878906,52.58000183105469,52.720001220703125,52.59000015258789,107537200.0,51.367027282714844,AAPL
2019-08-21,53.412498474121094,52.900001525878906,53.247501373291016,53.15999984741211,86141600.0,51.92376708984375,AAPL
2019-08-22,53.61000061035156,52.6875,53.29750061035156,53.1150016784668,89014800.0,51.87981414794922,AAPL
2019-08-23,53.01250076293945,50.25,52.35749816894531,50.65999984741211,187272000.0,49.48190689086914,AAPL
2019-08-26,51.79750061035156,51.26499938964844,51.46500015258789,51.622501373291016,104174400.0,50.422027587890625,AAPL
2019-08-27,52.13750076293945,50.88249969482422,51.96500015258789,51.040000915527344,103493200.0,49.85306930541992,AAPL
2019-08-28,51.43000030517578,50.83000183105469,51.025001525878906,51.38249969482422,63755200.0,50.187599182128906,AAPL
2019-08-29,52.33000183105469,51.665000915527344,52.125,52.252498626708984,83962000.0,51.037376403808594,AAPL
2019-08-30,52.61249923706055,51.79999923706055,52.540000915527344,52.185001373291016,84573600.0,50.971439361572266,AAPL
2019-09-03,51.744998931884766,51.05500030517578,51.60749816894531,51.42499923706055,80092000.0,50.229103088378906,AAPL
2019-09-04,52.369998931884766,51.83000183105469,52.09749984741211,52.29750061035156,76752400.0,51.08133316040039,AAPL
2019-09-05,53.49250030517578,52.877498626708984,53.0,53.31999969482422,95654800.0,52.080047607421875,AAPL
2019-09-06,53.60499954223633,53.127498626708984,53.51250076293945,53.314998626708984,77449200.0,52.075164794921875,AAPL
2019-09-09,54.11000061035156,52.76750183105469,53.709999084472656,53.54249954223633,109237600.0,52.2973747253418,AAPL
2019-09-10,54.19499969482422,52.9275016784668,53.46500015258789,54.17499923706055,127111600.0,52.9151611328125,AAPL
2019-09-11,55.9275016784668,54.432498931884766,54.51750183105469,55.897499084472656,177158400.0,54.59761047363281,AAPL
2019-09-12,56.60499954223633,55.71500015258789,56.20000076293945,55.772499084472656,128906800.0,54.47551727294922,AAPL
2019-09-13,55.1974983215332,54.255001068115234,55.0,54.6875,159053200.0,53.41574478149414,AAPL
2019-09-16,55.032501220703125,54.38999938964844,54.432498931884766,54.974998474121094,84632400.0,53.696556091308594,AAPL
2019-09-17,55.20500183105469,54.779998779296875,54.9900016784668,55.17499923706055,73274800.0,53.89190673828125,AAPL
2019-09-18,55.712501525878906,54.86000061035156,55.26499938964844,55.692501068115234,101360000.0,54.39738082885742,AAPL
2019-09-19,55.939998626708984,55.092498779296875,55.502498626708984,55.2400016784668,88242400.0,53.95539855957031,AAPL
2019-09-20,55.63999938964844,54.36750030517578,55.345001220703125,54.432498931884766,221652400.0,53.16667175292969,AAPL
2019-09-23,54.959999084472656,54.412498474121094,54.73749923706055,54.68000030517578,76662000.0,53.408424377441406,AAPL
2019-09-24,55.622501373291016,54.29750061035156,55.25749969482422,54.41999816894531,124763200.0,53.15447235107422,AAPL
2019-09-25,55.375,54.28499984741211,54.63750076293945,55.25749969482422,87613600.0,53.97248458862305,AAPL
2019-09-26,55.23500061035156,54.70750045776367,55.0,54.97249984741211,75334000.0,53.694114685058594,AAPL
2019-09-27,55.2400016784668,54.31999969482422,55.1349983215332,54.70500183105469,101408000.0,53.432838439941406,AAPL
2019-09-30,56.14500045776367,55.1974983215332,55.224998474121094,55.99250030517578,103909600.0,54.69040298461914,AAPL
2019-10-01,57.05500030517578,56.04999923706055,56.26750183105469,56.147499084472656,139223200.0,54.841793060302734,AAPL
2019-10-02,55.89500045776367,54.48249816894531,55.76499938964844,54.7400016784668,138449200.0,53.46702575683594,AAPL
2019-10-03,55.2400016784668,53.782501220703125,54.60749816894531,55.20500183105469,114426000.0,53.921207427978516,AAPL
2019-10-04,56.872501373291016,55.97249984741211,56.40999984741211,56.752498626708984,138478800.0,55.4327278137207,AAPL
2019-10-07,57.48249816894531,56.459999084472656,56.567501068115234,56.76499938964844,122306000.0,55.44493103027344,AAPL
2019-10-08,57.01499938964844,56.08250045776367,56.45500183105469,56.099998474121094,111820000.0,54.79539489746094,AAPL
2019-10-09,56.9474983215332,56.40999984741211,56.75749969482422,56.75749969482422,74770400.0,55.43761444091797,AAPL
2019-10-10,57.61000061035156,56.82500076293945,56.98249816894531,57.522499084472656,113013600.0,56.184818267822266,AAPL
2019-10-11,59.40999984741211,58.07749938964844,58.23749923706055,59.0525016784668,166795600.0,57.67924118041992,AAPL
2019-10-14,59.532501220703125,58.66749954223633,58.724998474121094,58.967498779296875,96427600.0,57.59621810913086,AAPL
2019-10-15,59.412498474121094,58.720001220703125,59.09749984741211,58.83000183105469,87360000.0,57.461917877197266,AAPL
2019-10-16,58.810001373291016,58.29999923706055,58.342498779296875,58.592498779296875,73903200.0,57.22993469238281,AAPL
2019-10-17,59.037498474121094,58.380001068115234,58.772499084472656,58.81999969482422,67585200.0,57.452144622802734,AAPL
2019-10-18,59.39500045776367,58.5724983215332,58.647499084472656,59.102500915527344,97433600.0,57.72808074951172,AAPL
2019-10-21,60.247501373291016,59.33000183105469,59.380001068115234,60.127498626708984,87247200.0,58.729248046875,AAPL
2019-10-22,60.54999923706055,59.904998779296875,60.290000915527344,59.9900016784668,82293600.0,58.594940185546875,AAPL
2019-10-23,60.810001373291016,60.30500030517578,60.525001525878906,60.79499816894531,75828800.0,59.3812141418457,AAPL
2019-10-24,61.20000076293945,60.45249938964844,61.127498626708984,60.89500045776367,69275200.0,59.478885650634766,AAPL
2019-10-25,61.682498931884766,60.720001220703125,60.790000915527344,61.64500045776367,73477200.0,60.211456298828125,AAPL
2019-10-28,62.3125,61.68000030517578,61.85499954223633,62.26250076293945,96572800.0,60.81459426879883,AAPL
2019-10-29,62.4375,60.64250183105469,62.24250030517578,60.8224983215332,142839600.0,59.408077239990234,AAPL
2019-10-30,61.32500076293945,60.3025016784668,61.189998626708984,60.814998626708984,124522000.0,59.40074920654297,AAPL
2019-10-31,62.29249954223633,59.314998626708984,61.810001373291016,62.189998626708984,139162000.0,60.7437744140625,AAPL
2019-11-01,63.98249816894531,62.290000915527344,62.3849983215332,63.95500183105469,151125200.0,62.46773147583008,AAPL
2019-11-04,64.4625015258789,63.845001220703125,64.3324966430664,64.375,103272000.0,62.87797546386719,AAPL
2019-11-05,64.54750061035156,64.08000183105469,64.26249694824219,64.28250122070312,79897600.0,62.7876091003418,AAPL
2019-11-06,64.37249755859375,63.842498779296875,64.19249725341797,64.30999755859375,75864400.0,62.81447219848633,AAPL
2019-11-07,65.0875015258789,64.52749633789062,64.68499755859375,64.85749816894531,94940400.0,63.5394287109375,AAPL
2019-11-08,65.11000061035156,64.2125015258789,64.67250061035156,65.03500366210938,69986400.0,63.71332931518555,AAPL
2019-11-11,65.61750030517578,64.56999969482422,64.57499694824219,65.55000305175781,81821200.0,64.21785736083984,AAPL
2019-11-12,65.69750213623047,65.2300033569336,65.38749694824219,65.48999786376953,87388800.0,64.15906524658203,AAPL
2019-11-13,66.19499969482422,65.26750183105469,65.28250122070312,66.11750030517578,102734400.0,64.77383422851562,AAPL
2019-11-14,66.22000122070312,65.5250015258789,65.9375,65.66000366210938,89182800.0,64.32563018798828,AAPL
2019-11-15,66.44499969482422,65.75250244140625,65.91999816894531,66.44000244140625,100206400.0,65.08976745605469,AAPL
